x,y,diameter,age,d/D,psr_area,age_low,age_upp,cname
334.03107690767087,783.529517299489,1.052236041167799,0.0012804303799751778,0.0582349974378538,0.7826340470021328,0.0012804303799751778,0.0012804303799751778,255
263.4750501859673,749.839553251883,2.222347527498709,0.005834976773257692,0.0611125185688712,3.4910521732233994,0.005834976773257692,0.005834976773257692,256
280.79956066623765,586.7206601512186,1.0194096582317032,0.0008510036631834837,0.0509010276739938,0.7345644030880379,0.0008510036631834837,0.0008510036631834837,257
677.4396035943894,728.3802232951923,2.1031242563158976,0.0006586575651343226,0.0882834252479855,3.1265275181049206,0.0006586575651343226,0.0006586575651343226,259
426.9070973976042,396.32059006924914,1.471653264004537,0.00097854461120668,0.0671663881333168,1.5308878871768965,0.00097854461120668,0.00097854461120668,262
881.6975877324688,289.7689575567154,2.0883346693590967,0.0004777879720673244,0.096594351183093,3.08270940715941,0.0004777879720673244,0.0004777879720673244,263
255.5999069241872,735.561973459312,3.0065254865815563,0.0034254717136888435,0.0769026275916949,6.389430790896601,0.0034254717136888435,0.0034254717136888435,264
167.39122499027837,590.5475010578439,1.4505026495446156,0.0006759705941377312,0.0673163568788151,1.4872002291573665,0.0006759705941377312,0.0006759705941377312,265
197.2361138883668,575.5919198520011,1.225778397009512,0.0008177469247482926,0.0710432949875342,1.0620777655778555,0.0008177469247482926,0.0008177469247482926,266
607.5096965856148,538.813589596391,1.1807851066417367,0.000718136984110761,0.0706215600778297,0.9855397018172661,0.000718136984110761,0.000718136984110761,268
705.3547967446224,312.7929743484286,1.3532403302562852,0.00047555070936814803,0.0727167555129013,1.2944409864616184,0.00047555070936814803,0.00047555070936814803,269
541.9058016886248,548.5697767879738,1.35666307745791,0.0023206722690181925,0.0631281734973841,1.3009973197999933,0.0023206722690181925,0.0023206722690181925,270
367.85679854873655,377.715055173939,6.966861693839434,0.007096719089270284,0.0918744925814408,34.30889800400035,0.007096719089270284,0.007096719089270284,276
296.9149389762128,648.2992159214807,1.1981057852568258,0.001521246164807476,0.0625606434549713,1.014665096400229,0.001521246164807476,0.001521246164807476,277
824.400067268884,597.0390408394984,1.2444468922874872,0.0007867616049963985,0.0558172001683097,1.0946748133254822,0.0007867616049963985,0.0007867616049963985,278
520.4096434860214,264.9151933889239,1.3212968582295632,0.0018515541965165789,0.0288059022943218,1.2340512477072063,0.0018515541965165789,0.0018515541965165789,279
420.9587506887511,467.6879896475087,1.9240699892275896,0.005992635075274812,0.0464092253151846,2.6168216380639224,0.005992635075274812,0.005992635075274812,281
686.9258448969408,510.7613233114855,1.8006508898173956,9.427627102439599e-06,0.1258808210617602,2.2918776567744255,9.427627102439599e-06,9.427627102439599e-06,282
313.5063323643358,647.8995793758802,1.3020901216315852,0.0004202873751215362,0.0620486661619424,1.198434986311151,0.0004202873751215362,0.0004202873751215362,286
415.4148597204258,641.7128993460105,1.0711818005009917,0.00019720183272597917,0.1085721556394322,0.8110707910559701,0.00019720183272597917,0.00019720183272597917,287
393.285034849658,132.6366765500183,1.0460574007866272,0.0004300918712891661,0.0754337766736052,0.7734699108574034,0.0004300918712891661,0.0004300918712891661,288
204.2961476116858,717.4574072614164,1.4085595189647977,0.00024112114424184295,0.078888093280879,1.4024351772636194,0.00024112114424184295,0.00024112114424184295,291
747.0994844741978,394.4621935801369,2.918559349394414,0.010514724354349511,0.0441657300711726,6.02101139572945,0.010514724354349511,0.010514724354349511,293
157.69935177260285,368.4057871316229,2.0120776455399603,0.0043927192221019954,0.0275700764787546,2.8616852355707723,0.0043927192221019954,0.0043927192221019954,294
500.6664367055278,196.45210468775588,1.079260734786638,0.0008026909692615503,0.0503139260095734,0.8233512418160313,0.0008026909692615503,0.0008026909692615503,296
476.3328460052947,560.4695508817962,2.065175826766691,0.002579227569138189,0.0565888171856946,3.0147163523056824,0.002579227569138189,0.002579227569138189,297
154.90331852630612,842.8154686357963,1.1093278669964834,0.0015026023739064377,0.049138739791861,0.869865760473096,0.0015026023739064377,0.0015026023739064377,298
500.1746973918474,857.1948321449879,10.660499757768603,0.017479894070854648,0.121336089406913,80.33180401895298,0.017479894070854648,0.017479894070854648,299
